TimeStep,MissileID,Target1_x,Target1_y,Target1_z,Target1_MajorAxis,Target1_MinorAxis,Target1_AngleRad,Target1_Scatter,Target1_Confidence,Target2_x,Target2_y,Target2_z,Target2_MajorAxis,Target2_MinorAxis,Target2_AngleRad,Target2_Scatter,Target2_Confidence,Target3_x,Target3_y,Target3_z,Target3_MajorAxis,Target3_MinorAxis,Target3_AngleRad,Target3_Scatter,Target3_Confidence,Target4_x,Target4_y,Target4_z,Target4_MajorAxis,Target4_MinorAxis,Target4_AngleRad,Target4_Scatter,Target4_Confidence,Target5_x,Target5_y,Target5_z,Target5_MajorAxis,Target5_MinorAxis,Target5_AngleRad,Target5_Scatter,Target5_Confidence,Target6_x,Target6_y,Target6_z,Target6_MajorAxis,Target6_MinorAxis,Target6_AngleRad,Target6_Scatter,Target6_Confidence,Target7_x,Target7_y,Target7_z,Target7_MajorAxis,Target7_MinorAxis,Target7_AngleRad,Target7_Scatter,Target7_Confidence,Target8_x,Target8_y,Target8_z,Target8_MajorAxis,Target8_MinorAxis,Target8_AngleRad,Target8_Scatter,Target8_Confidence,Target9_x,Target9_y,Target9_z,Target9_MajorAxis,Target9_MinorAxis,Target9_AngleRad,Target9_Scatter,Target9_Confidence,Target10_x,Target10_y,Target10_z,Target10_MajorAxis,Target10_MinorAxis,Target10_AngleRad,Target10_Scatter,Target10_Confidence,Target11_x,Target11_y,Target11_z,Target11_MajorAxis,Target11_MinorAxis,Target11_AngleRad,Target11_Scatter,Target11_Confidence,Target12_x,Target12_y,Target12_z,Target12_MajorAxis,Target12_MinorAxis,Target12_AngleRad,Target12_Scatter,Target12_Confidence,Target13_x,Target13_y,Target13_z,Target13_MajorAxis,Target13_MinorAxis,Target13_AngleRad,Target13_Scatter,Target13_Confidence,Target14_x,Target14_y,Target14_z,Target14_MajorAxis,Target14_MinorAxis,Target14_AngleRad,Target14_Scatter,Target14_Confidence,Target15_x,Target15_y,Target15_z,Target15_MajorAxis,Target15_MinorAxis,Target15_AngleRad,Target15_Scatter,Target15_Confidence,Target16_x,Target16_y,Target16_z,Target16_MajorAxis,Target16_MinorAxis,Target16_AngleRad,Target16_Scatter,Target16_Confidence,Target17_x,Target17_y,Target17_z,Target17_MajorAxis,Target17_MinorAxis,Target17_AngleRad,Target17_Scatter,Target17_Confidence,Target18_x,Target18_y,Target18_z,Target18_MajorAxis,Target18_MinorAxis,Target18_AngleRad,Target18_Scatter,Target18_Confidence,Target19_x,Target19_y,Target19_z,Target19_MajorAxis,Target19_MinorAxis,Target19_AngleRad,Target19_Scatter,Target19_Confidence,Target20_x,Target20_y,Target20_z,Target20_MajorAxis,Target20_MinorAxis,Target20_AngleRad,Target20_Scatter,Target20_Confidence
182,0,,,,,,,,,22.542857810238413,17.16009952409395,-0.07929947005071192,0.3289087994642439,0.17661222617330988,-2.531784212400315,0.4,0.7823272683986716,,,,,,,,,31.756282991080926,15.6811041527313,-0.1763917697668802,0.43292219353119726,0.1766122261733099,-2.7501105421903302,0.4,0.8140624111921567,19.9408152498072,23.932359365524135,0.008320564709514144,0.3656275574823381,0.17661222617330988,-0.6946996091183218,0.4,0.2736904800994812,22.602701153746604,16.22203906228016,0.0439302980674956,0.3214131521650598,0.1766122261733099,-2.5675425958416507,0.4,0.39454560607888756,22.673100923944087,16.982543999246623,0.05182597707657166,0.3280242102027623,0.1766122261733099,-2.5454179676751654,0.4,0.23230799489823467,22.16923873506375,16.393677838322354,0.07895496861912399,0.31737886681572486,0.17661222617330993,-2.5531805679524506,0.4,0.5177362076493764,32.72749618343956,27.842771624113162,0.22672918901348815,0.5307062417401713,0.1766122261733099,-2.4584918803793596,0.4,0.21456564103476264,32.606209523005596,15.709850622950317,-0.19203292179780895,0.4441146611009914,0.1766122261733099,-2.759024630653856,0.4,0.7318692238031204,32.35496292204205,15.877435331624573,-0.024979739914138932,0.44082035958509974,0.17661222617331,-2.7474125136128373,0.4,0.4808034028166793,20.344396962088776,23.924074679666255,0.09581556848593742,0.3685850662627774,0.17661222617330988,-0.7003111543422024,0.4,0.7317370096160412,20.67451425559812,23.620899948653445,0.08311833064595398,0.3684878672629164,0.1766122261733099,-0.7222445174620019,0.4,0.0923332410546018,22.242043767746154,16.79055085407952,-0.02546298048143214,0.32212352685707935,0.1766122261733099,-2.54949456322275,0.4,0.5128546475972005,21.772050374987924,17.169759016375195,0.038343368228261454,0.3192998376585152,0.1766122261733099,-2.516945112700351,0.4,0.2232890782277142,33.10406313401115,28.820420003889673,-0.07152828340982431,0.5448199146893089,0.17661222617330982,-2.4454027279758366,0.4,0.23420906000406064,31.36563155279598,15.08017996719625,0.013310264033844277,0.4236090354984085,0.1766122261733099,-2.7561152058353686,0.4,0.43932404785528134,31.483286386477175,15.114596869673152,0.10855709880282305,0.4247630770605865,0.1766122261733099,-2.7663596722682873,0.4,0.26434669894850676,31.385576239161576,14.859617039497946,-0.09037288801532739,0.4233383244617281,0.1766122261733099,-2.7624443544256185,0.4,0.6815224965353935,,,,,,,,,,,,,,,,,,,,,,,,
183,0,20.354013690120567,24.065727515223948,-0.015068399221412676,0.3705399102984908,0.17643214885203104,-0.7020559843144224,0.4,0.7864982340058898,22.507942589384278,17.376181478957744,0.09497100671744363,0.3285631446295163,0.1764321488520311,-2.5320592575824707,0.4,0.8626622465406858,32.67067589397504,28.343271780178956,0.04550498585293106,0.5349985959860483,0.1764321488520311,-2.453146256175728,0.4,0.5825199903082994,31.754040834845693,15.702552547779835,-0.15799185224208045,0.43256535299725757,0.1764321488520311,-2.7505112421802074,0.4,0.785401532823746,19.878591250913974,23.868694438421247,-0.17389821841340058,0.3652493722844015,0.17643214885203107,-0.6946919920690262,0.4,0.21558688742261023,22.560433646858748,16.383006422387727,0.13900812653480976,0.32105127870940386,0.17643214885203104,-2.567884735609328,0.4,0.35328990945829647,,,,,,,,,22.110929677962876,16.395437973573937,-0.006841364925444182,0.3170154516258176,0.17643214885203107,-2.553510633104726,0.4,0.17302648998763762,32.62089518874047,27.83667429799762,-0.03529390563909374,0.5303345488941575,0.176432148852031,-2.4586235057493715,0.4,0.521597449857737,32.78890415004469,15.566369485772743,0.09872769371049195,0.4437803231808647,0.176432148852031,-2.7594228231498943,0.4,0.19122348079104934,32.35163023424705,15.815503053240846,-0.09130931316745183,0.44048399099548846,0.176432148852031,-2.7478048443031007,0.4,0.1667594567440354,20.20661603412898,23.980290209850075,0.002074733386146832,0.3681865941484874,0.17643214885203098,-0.7003236000928095,0.4,0.0,20.74912698777769,23.521323877178112,0.03350156269660509,0.36808959170274075,0.17643214885203107,-0.7222807053633203,0.4,0.31134825884618883,22.36297058753227,16.73168165526929,0.09451602006189397,0.32177952866209436,0.17643214885203104,-2.5497943868534905,0.4,0.21153939346041362,21.745495429506597,17.177949748967706,0.00538966619448189,0.3189528788847304,0.17643214885203104,-2.517212332604239,0.4,0.2689938462370179,33.01596799658107,28.843417830075115,-0.2364466139304202,0.5444671125065561,0.1764321488520311,-2.445509313635328,0.4,0.630925606883264,31.31295920560193,15.08545358048789,-0.09513024758651767,0.42325324381956025,0.176432148852031,-2.756529777285862,0.4,0.029864723085899936,31.548794997928503,15.03872922651265,0.19209520983385353,0.42440910302511137,0.1764321488520311,-2.7667816818515707,0.4,0.18399283878016265,31.373531116083704,15.019044942881578,0.026601033968308485,0.4229836514317989,0.176432148852031,-2.7628645060554207,0.4,0.11667027041898739,,,,,,,,,,,,,,,,
184,0,20.213375843968578,24.11213275899484,-0.12688061647306448,0.37014145061878506,0.17625206350087735,-0.7020702281404868,0.4,0.6626332118296798,22.50507312670901,17.289612355710325,-0.005053690646397158,0.32821751701627816,0.1762520635008774,-2.5323348632068075,0.4,0.9593800536855066,32.96129905661754,27.970346870959414,0.003538917484885218,0.5346462569067214,0.1762520635008774,-2.4532598950363926,0.4,1.0,31.847915645383026,15.643355434547164,0.001467634379251237,0.4322085829475088,0.1762520635008774,-2.7509125886221093,0.4,0.8344625678256462,19.973322475689823,23.836137641296716,-0.10105425937078039,0.3648711909708649,0.17625206350087738,-0.6946843445435671,0.4,0.210247030106345,22.538055213657977,16.29672802534837,0.018481205426130742,0.3206894450105553,0.1762520635008774,-2.5682276279527096,0.4,0.6906863677128974,22.536271393246242,17.0792849228156,-0.05696297382659665,0.3272958082802716,0.17625206350087735,-2.546040085903468,0.4,0.20980911450249476,22.10891198765416,16.404971885582466,-0.0003602971536000865,0.31665207323158384,0.1762520635008774,-2.5538414361458646,0.4,0.1938208461826188,32.62215211637337,27.9004831932272,0.08935405364806925,0.5299628680112003,0.17625206350087733,-2.458755304426629,0.4,0.4380213870664428,32.67756599946142,15.816827310983722,0.07380592221190341,0.44344605658972225,0.1762520635008774,-2.759821601249801,0.4,0.23441967207041278,32.35442471673562,15.853430238156424,-0.048969709545572115,0.44014769124465,0.1762520635008774,-2.748197759727328,0.4,0.20570418884986752,20.175797778691532,23.990607058856543,-0.01980813218080968,0.3677881259241697,0.17625206350087735,-0.7003360581827417,0.4,0.7324047016787836,20.692922306637293,23.595964997846952,0.07547747424758278,0.36769132033928387,0.17625206350087735,-0.7223169568022886,0.4,0.28157777803954626,22.38880414024102,16.56065227662014,-0.04281309074625028,0.321435561658271,0.1762520635008774,-2.5500948328210225,0.4,0.10610708370993233,21.742978422842558,17.154184437764627,-0.025974706917436308,0.3186059453408914,0.1762520635008774,-2.517480115177868,0.4,0.31936976775049225,33.06718204354823,28.981454609087844,0.1529606568540416,0.5441143193578458,0.17625206350087746,-2.445616026552365,0.4,0.5532682792425526,31.27893113369557,15.261193797329252,-0.009568992310246216,0.4228975258845565,0.1762520635008774,-2.756945030756236,0.4,0.2733881346636769,31.514969014146356,14.852617223825668,-0.04537360621869979,0.42405520550963094,0.1762520635008774,-2.7672043804320583,0.4,0.47177420896670413,31.34528341086295,14.876561374797966,-0.15724082365301761,0.42262905403098805,0.1762520635008774,-2.7632853472938304,0.4,0.3935655141701662,,,,,,,,
185,0,20.37090171044505,23.990214711482388,-0.10642315476545683,0.3697429948422244,0.1760719701110383,-0.7020844880809598,0.4,0.8144109328226983,,,,,,,,,32.89676845018201,28.02402773088242,-0.04964508568405179,0.5342939275383943,0.17607197011103834,-2.4533736725576167,0.4,0.6518803116197547,,,,,,,,,19.95507215408591,23.885529288191577,-0.04719385185233449,0.3644930135464431,0.17607197011103826,-0.6946766664309967,0.4,0.544901682825648,22.483106654765432,16.282929275958825,-0.07881534094107501,0.3203276511922392,0.17607197011103834,-2.5685712753126317,0.4,0.47730103321952666,22.64530514133899,16.98387549346521,0.010350801100978302,0.3269316583227331,0.17607197011103834,-2.5463521559574165,0.4,0.4928761809473352,22.051052902402212,16.472747032999,-0.019093379834053792,0.31628873174877326,0.1760719701110383,-2.554172979517627,0.4,0.3427091070509589,32.75718232325082,27.7368769796872,0.09366438115581133,0.5295911991115935,0.17607197011103842,-2.4588872767567076,0.4,0.3299850787561391,32.76545120876153,15.52707164826868,0.007292367556187784,0.44311186148035464,0.17607197011103834,-2.7602209661328807,0.4,0.3623109588212539,32.36440418475772,15.885310451031474,0.004394997142295409,0.43981146048187536,0.17607197011103834,-2.7485912610861325,0.4,0.8357620681827702,20.156803717178853,23.952812565853677,-0.10215271109996138,0.36738966159430075,0.1760719701110383,-0.7003485286354829,0.4,0.5973095214510785,20.74471570500672,23.534355904661837,0.05381890260940381,0.3672930531778809,0.17607197011103828,-0.7223532719678616,0.4,0.3629230503241777,22.417996416087767,16.600012862044316,0.03872065466292263,0.32109162593581414,0.17607197011103828,-2.5503959030430994,0.4,0.5101409475054606,21.81731082808278,17.195435492140874,0.12482722600409879,0.31825903709958614,0.1760719701110383,-2.5177484621951347,0.4,0.036008245168419106,,,,,,,,,31.283741186521443,15.312616450706134,0.05137391114196532,0.42254188187043423,0.17607197011103834,-2.7573609678055178,0.4,0.13757025199052297,31.505878414574152,14.93823231533168,0.01283192761938956,0.42370138469663104,0.17607197011103826,-2.7676277695650864,0.4,0.24527122223520467,31.284672881985042,15.000853911164494,-0.1788957364933239,0.4222745324405597,0.17607197011103834,-2.7637068797088453,0.4,0.3015614636023317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,0,20.374571245748186,23.96346649882776,-0.1407391473620958,0.36934454297331265,0.17589186867368414,-0.7020987641713059,0.4,0.8126662966666159,22.50733974982034,17.290947020579807,-0.005489020664914079,0.3275263437603265,0.17589186867368412,-2.5328877626026083,0.4,0.7122035885316846,32.81676124081193,28.151379215425507,0.002883443757482951,0.5339416078960463,0.1758918686736841,-2.453487588996592,0.4,0.662288585834241,31.756623603587396,15.679646457600807,-0.16298664683429465,0.4314952549640866,0.1758918686736841,-2.7517172266782426,0.4,0.9173121633972345,19.95278424099,23.902481366135106,-0.0233502502151115,0.3641148400158628,0.17589186867368417,-0.6946689576198734,0.4,0.6325685620919854,22.485195192036944,16.340030222162138,-0.01948896673520828,0.3199658973787105,0.17589186867368417,-2.568915680140177,0.4,0.13683650684982068,22.584487315320683,17.033615581305405,-0.031152678392381006,0.32656754250520764,0.17589186867368414,-2.546664902859274,0.4,0.1390379764398111,22.07380787848908,16.51114949853048,0.05336806561570029,0.3159254272936406,0.1758918686736841,-2.554505265672275,0.4,0.5174087649675857,32.72208310259603,27.806355247609485,0.14389030639621225,0.5292195422156821,0.1758918686736841,-2.459019423086097,0.4,0.414384458297386,32.761081425566694,15.589025153817,0.0547918200138362,0.44277773800596676,0.17589186867368417,-2.7606209189812136,0.4,0.0,32.437227791509585,15.80310604992374,0.09508661357287984,0.4394752988568682,0.17589186867368417,-2.7489853495830348,0.4,0.4473775413215077,,,,,,,,,20.59925588080105,23.63047702244058,0.0061500494280863904,0.3668947902238806,0.17589186867368414,-0.7223896510497724,0.4,0.1619323460341777,,,,,,,,,21.811981307143267,17.17108893791198,0.08835470501287723,0.31791215423370023,0.17589186867368412,-2.5180173754372754,0.4,0.06672030628420925,32.987830768982825,28.889768512071708,-0.2245857830268161,0.5434087602166988,0.1758918686736841,-2.4458298350849463,0.4,0.0,31.27929039683427,15.178900980106986,-0.07560508420161582,0.42218631195477535,0.1758918686736841,-2.7577775899969987,0.4,0.32278973929739163,,,,,,,,,31.359864734847815,15.06389998195837,0.046748042944741997,0.4219200868423326,0.17589186867368417,-2.7641291048727106,0.4,0.2897191391258848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,0,20.32558546836755,24.075804558563163,-0.02522648152204532,0.3689460950165635,0.175711759179966,-0.7021130564471033,0.4,0.8020871027506804,22.539984449229692,17.31051012439654,0.06274947546715559,0.32718079827140095,0.17571175917996604,-2.533165059801331,0.4,0.7966221389272895,32.94816880130457,28.06920952878418,0.1504300186835561,0.5335892979946902,0.17571175917996606,-2.4536016446111404,0.4,0.8165586691811001,31.805225166977525,15.716988566577136,-0.015412841998719173,0.43113869736341875,0.17571175917996598,-2.7521205212104296,0.4,0.7679522504715144,20.006516953766617,23.929980784298547,0.09199004419525103,0.36373667038386154,0.17571175917996604,-0.6946612179982589,0.4,0.333868941635676,22.576655494924527,16.244246864787407,0.02599120370164343,0.3196041836947565,0.17571175917996606,-2.569260844896728,0.4,0.2133351989602599,22.642480408201518,16.90631689117987,-0.07420608214587965,0.3262034609313964,0.17571175917996604,-2.5469783287864045,0.4,0.0,22.15327960173579,16.395008176001333,0.05630988150447003,0.31556215998294773,0.17571175917996604,-2.554838297072625,0.4,0.4690962130773315,32.59841682808725,27.859962261310738,-0.04348855547961428,0.5288478973438626,0.17571175917996615,-2.459151743762197,0.4,0.19478022995589966,32.75066507972506,15.570886758859196,0.013553061005733724,0.4424436863201798,0.17571175917996598,-2.761021460979658,0.4,0.3190414387970792,32.31974393411664,16.029397830865502,0.03952140947896865,0.4391392065197451,0.17571175917996606,-2.749380026424473,0.4,0.397688213527404,20.09756929908502,23.99132872294553,-0.11381021608238306,0.3665927446358638,0.17571175917996604,-0.7003735067236624,0.4,0.4460581740924848,20.707691583452565,23.61434628511427,0.13423079990835518,0.3664965314826449,0.17571175917996604,-0.7224260942385361,0.4,0.1643127072673273,22.408692440782417,16.614275035626243,0.033913329226779254,0.32040384869764343,0.17571175917996606,-2.5509999239604264,0.4,0.3369076226066901,21.748874058819315,17.158896015390226,-0.020120155111554183,0.31756529681641815,0.1757117591799661,-2.518286856692906,0.4,0.3929089682162035,33.287131318834206,28.72218061959428,0.14799022500715786,0.5430559942514119,0.17571175917996606,-2.4459369311648174,0.4,0.46951824059453845,31.350911597252463,15.272844388046533,0.17304928306671563,0.4218308163157082,0.17571175917996606,-2.758194898898251,0.4,0.34211690698179664,31.556570761947565,14.867695928360163,0.07234361499818398,0.4229939739107942,0.17571175917996606,-2.768476625730972,0.4,0.06212855792814437,,,,,,,,,,,,,,,,,,,,,,,,
188,0,20.33672909182424,24.105551121863186,0.04069229720102108,0.36854765097650094,0.1755316416210161,-0.7021273649440493,0.4,0.7924485267628506,22.497289649971467,17.289147599723535,-0.02803653917607818,0.326835280311543,0.1755316416210161,-2.5334429242968173,0.4,0.7658973927160581,32.784086969998995,28.240902828647958,0.09088440313464119,0.5332369978493752,0.17553164162101612,-2.453715839659717,0.4,1.0,31.85556762200659,15.63027787190471,0.02130114663817473,0.4307822109129557,0.17553164162101603,-2.752524468030575,0.4,0.6712931622365214,19.92480701284381,23.923105738861167,-0.027554262131106455,0.3633585046551885,0.17553164162101612,-0.6946534474537144,0.4,0.15781036068988002,22.459452789958565,16.292324059987994,-0.10544409460994508,0.31924251026569994,0.1755316416210161,-2.5696067720540183,0.4,0.29161357684618416,22.71048616021321,16.96134886140546,0.08770710214302113,0.32583941370543895,0.1755316416210161,-2.547292435925294,0.4,0.34037899180195585,22.17150776252589,16.323940852608562,0.013205381687924955,0.3151989299339667,0.17553164162101603,-2.5551720761921044,0.4,0.2293704464859218,32.58293517941338,27.90408120820492,0.0044207629777819335,0.5284762645165826,0.17553164162101612,-2.4592842391333267,0.4,0.6795646666505963,32.72792538301256,15.64766463000409,0.03186709771349072,0.4421097065770312,0.17553164162101612,-2.761422593315861,0.4,0.28555753195428857,32.43966379312388,15.850992790463184,0.1469273831214135,0.43880318362103826,0.17553164162101603,-2.749775292819809,0.4,0.38580895163641393,20.214779006833176,24.06520579027321,0.16510069020181106,0.3661942920162984,0.17553164162101612,-0.7003860144063975,0.4,0.4477785595840116,20.651471600816958,23.581120516369975,0.0068072248320767414,0.36609827695954933,0.1755316416210161,-0.7224626017254544,0.4,0.4526309042123563,22.336873831053992,16.681786733985653,-0.009228479399103762,0.32006000736416845,0.1755316416210161,-2.5513028785298197,0.4,0.3136201352898802,21.790513042606612,17.1909900840008,0.0725005063839319,0.31721846492122585,0.1755316416210161,-2.518556907758056,0.4,0.604091865598066,33.202831916914604,28.737425324613437,-0.027793874051297962,0.5427032373744679,0.17553164162101612,-2.4460441554308914,0.4,0.26597820380652093,31.302916275721053,15.198406838226422,0.0014371642257238193,0.4214753951319093,0.17553164162101612,-2.758612896081137,0.4,0.1164856736220736,31.452602040892913,15.043365696848008,-0.00310408838277354,0.42264038430571255,0.17553164162101612,-2.7689020958954003,0.4,0.31484507512595694,31.303340286080207,15.006862006543018,-0.12209100940474293,0.4212114243525464,0.17553164162101603,-2.7649756397572856,0.4,0.5837728401587121,,,,,,,,
189,0,20.310233916232754,24.020444229173457,-0.12793553642716127,0.3681492108576587,0.17535151598794702,-0.7021416896979565,0.4,0.6527173593596611,22.531703568895473,17.275458455881797,0.007323391359445708,0.3264897899584127,0.17535151598794702,-2.5337213578198123,0.4,0.8628460844328718,32.86802424180605,28.06692003867631,-0.05192908632831461,0.532884707475185,0.17535151598794693,-2.4538301744014133,0.4,0.9328930593016981,31.89583034652292,15.535274132360815,0.028435993280012895,0.4304257957804621,0.17535151598794702,-2.752929068607538,0.4,0.8640876722508659,19.96648667294852,23.897005533024014,-0.013914007750308599,0.3629803428346042,0.175351515987947,-0.6946456458733008,0.4,0.0,22.621004228370474,16.29185094941936,0.14165904820196573,0.318880877217402,0.17535151598794702,-2.569953464094186,0.4,0.1215903676322708,22.57194687795642,17.02607961916506,-0.05825987236656793,0.3254754009319152,0.17535151598794702,-2.547607226471595,0.4,0.3570453089696354,22.096370035898154,16.453064013562933,0.02876675197248879,0.31483573726448233,0.17535151598794702,-2.5555066055148075,0.4,0.0,32.764747018548356,27.643495409829345,-0.06514881662883987,0.5281046437543415,0.17535151598794702,-2.459416909548724,0.4,0.1033342462036432,32.66615478541818,15.591967401609773,-0.1633775617347002,0.44177579893097735,0.17535151598794702,-2.761824317180261,0.4,0.5666887902417628,,,,,,,,,20.18933889609611,24.0035044982703,0.03415554836086443,0.36579584330918635,0.17535151598794702,-0.7003985345465367,0.4,0.14451889135517706,20.700732570881122,23.456559326717148,-0.11580137999076534,0.3657000266599829,0.17535151598794702,-0.7224991737026196,0.4,0.43156074691629864,22.351057382606413,16.674435963617217,0.002204040525631612,0.3197161976765416,0.17535151598794702,-2.5516064651021186,0.4,0.5801148128110054,21.695164418909982,17.207687856975262,-0.05241915518693396,0.316871658621911,0.175351515987947,-2.5188275304362078,0.4,0.0,33.14901589155093,28.745020404966844,-0.1442755895268455,0.5423504895995196,0.17535151598794693,-2.446151508116731,0.4,0.2739013206770103,31.336243424127282,15.146986384042902,0.03337494254006046,0.42112004858260627,0.17535151598794702,-2.7590315831218244,0.4,0.5498141316209271,31.43637955041924,15.135112593956153,0.045621672018542725,0.42228687213862587,0.1753515159879471,-2.7693282628755336,0.4,0.33248886679941086,31.353790967980892,14.94948982871366,-0.05693192776695355,0.4208572078274191,0.17535151598794702,-2.765399952643833,0.4,0.42578576463245255,,,,,,,,,,,,,,,,
190,0,20.324843232068343,24.126544615901583,0.06452253232721006,0.367750774664581,0.17517138227185228,-0.702156030744756,0.4,0.8209592854029668,22.527527348778687,17.327767549444292,0.05404574538692053,0.326144327289979,0.17517138227185228,-2.5340003621079648,0.4,0.8196239899885348,32.882942764413116,28.121636565554272,0.08437468879666454,0.5325324268872387,0.17517138227185236,-2.453944649095954,0.4,0.6717386201266682,31.85813902049528,15.590837858893313,-0.002147857404981579,0.4300694521342092,0.17517138227185228,-2.753334324414147,0.4,0.7708841735915503,20.067221916481838,23.910839712107894,0.14279931435279458,0.36260218492688084,0.1751713822718523,-0.6946378131435719,0.4,0.46080715324103055,22.46924525091268,16.24492723677299,-0.13674888475412494,0.3185192846762645,0.1751713822718523,-2.570300923509825,0.4,0.019000946633392912,22.639637367465177,16.990183971879972,0.00818253669064184,0.3251114227158485,0.1751713822718523,-2.547922702630171,0.4,0.5748442588112653,22.121743381074218,16.449377804612173,0.06315383856884615,0.3144725820927947,0.17517138227185228,-2.555841887535549,0.4,0.0,32.615560371994995,27.862965917262606,0.0019794793869003513,0.5277330350776901,0.17517138227185242,-2.4595497553585495,0.4,0.5164604009406687,32.74815999905549,15.681815367516172,0.11167613143412147,0.44144196353689386,0.17517138227185228,-2.7622266337660983,0.4,0.034939996676276175,32.371801164511155,15.907253324963655,0.04264227878040927,0.43813134674308235,0.17517138227185236,-2.7505675991242784,0.4,0.4410683776787486,20.122677260714926,24.075720509226688,0.06354146155600482,0.3653973985190543,0.17517138227185228,-0.7004110671678941,0.4,0.13540381594402323,,,,,,,,,22.341814623933523,16.696330838712313,0.00783401056884614,0.319372419726808,0.17517138227185233,-2.5519106856339393,0.4,0.4490907387721608,21.706029203542194,17.221821855391962,-0.024282034820902965,0.3165248779925656,0.17517138227185228,-2.519098726538335,0.4,0.3304919608357453,33.312375463710346,28.619176263870198,-0.008296232510293322,0.5419977509402509,0.17517138227185228,-2.446258989456461,0.4,0.16854310524098468,31.241410023043436,15.335401128432602,-0.004806756459938555,0.42076477684757857,0.17517138227185228,-2.7594509616007956,0.4,0.59122150338693,31.51493017181027,14.937106814625164,0.050366316537687084,0.4219334375948154,0.17517138227185236,-2.7697551282476747,0.4,0.3923342425101799,31.312469453699844,15.010287153783834,-0.09186696771113922,0.4205030680273604,0.17517138227185236,-2.765824964610931,0.4,0.22711115063383602,,,,,,,,,,,,,,,,
191,0,20.27071345846567,24.057421663828144,-0.11616338532979142,0.3673523424018221,0.17499124046380604,-0.7021703881204963,0.4,0.8365508964906567,22.494271508509755,17.211147549970832,-0.12264816841488191,0.3257988923845216,0.17499124046380604,-2.534279938905864,0.4,0.8220320227390402,32.87413296919817,28.120539559798406,0.057120903879170015,0.5321801561006904,0.17499124046380612,-2.454059264003704,0.4,1.0,31.832600285827034,15.640901117110658,-0.009996853775943393,0.4297131801429788,0.17499124046380604,-2.7537402369272166,0.4,0.9251136293503815,,,,,,,,,22.528397464609554,16.292220526582668,-0.0007477916065141699,0.31815773276923337,0.174991240463806,-2.5706491528040405,0.4,0.4861973901224838,22.59002526343154,16.96913972889701,-0.08957109949514575,0.3247474791627071,0.17499124046380604,-2.548238866615149,0.4,0.5567273156732295,22.07632212968883,16.383176587535942,-0.07045895377267719,0.31410946453772276,0.17499124046380604,-2.5561779247599214,0.4,0.25323859128186654,32.755505280302785,27.613086279564786,-0.14347414439035688,0.5273614385072315,0.17499124046380604,-2.459682776913891,0.4,0.26656724758308925,32.789191818908755,15.4797097001058,0.02041111477635127,0.44110820055007743,0.17499124046380604,-2.7626295442694175,0.4,0.45197034388752616,,,,,,,,,,,,,,,,,20.574895385297722,23.599201763532413,-0.06115671104076981,0.36490353875306053,0.174991240463806,-0.7225725119000356,0.4,0.19640006740503568,22.279280710728255,16.744341717464064,-0.040458273397961264,0.3190286736073865,0.17499124046380604,-2.552215542089784,0.4,0.11401668588831407,21.731060967799014,17.124675590549007,-0.09219380270441668,0.31617812310758675,0.17499124046380604,-2.5193704978829405,0.4,0.36692021424966376,33.018269863926236,28.88938901041698,-0.1766653556088702,0.5416450214103774,0.17499124046380604,-2.4463665996847728,0.4,0.4727384383754496,31.29717583617759,15.13638812442132,-0.05580368450217499,0.4204095801071603,0.17499124046380604,-2.759871033102862,0.4,0.7263933213946087,31.487669767032997,14.960158400197429,0.01286580536497084,0.4215800808601273,0.17499124046380604,-2.770182693592356,0.4,0.21120682842071975,31.366691146021,14.996258969283817,0.02010026134999876,0.420149005136995,0.17499124046380604,-2.7662506772522453,0.4,0.06383998159132795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
